web-scraper-order,typ,href,wein_name_raw,jahrgang_raw,genussreife_raw,land_raw,region_raw,produzent_raw,rebsorte_raw,alkohol_raw,inhalt_raw,preis_chf_raw
1671140140-4910,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-la-chatelaine/p/1000465018,La Côte AOC La Châtelaine,2021,2023-2024,Schweiz,Waadt,Chasselas,null,11.50%,75cl,6.5
1671140143-4912,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-grand-cru-perroy-cuvee-48/p/1012271009,La Côte AOC Grand Cru Perroy Cuvée 48,2021,2023-2025,Schweiz,Waadt,Cave de Jolimont,Chasselas,12.00%,70cl,9.95
1671140146-4914,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-fechy-villardaz/p/1000376017,La Côte AOC Féchy Villardaz,2021,2023-2024,Schweiz,Waadt,Chasselas,null,12.50%,50cl,5.95
1671140149-4916,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-fechy-les-merveilles/p/1012714007,La Côte AOC Féchy Les Merveilles,2020,2022-2023,Schweiz,Waadt,-,Chasselas,12.50%,70cl,7.7
1671140152-4917,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-fechy-legende-kursner/p/1015733004,La Côte AOC Féchy Légende Kursner,2021,2023-2026,Schweiz,Waadt,Chasselas,null,12.50%,75cl,8.95
1671140155-4919,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-fechy-l-artimon/p/1000372018,La Côte AOC Féchy L'Artimon,2021,2023-2025,Schweiz,Waadt,-,Chasselas,12.00%,75cl,9.5
1671140158-4921,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-fechy-grand-cru-domaine-du-martheray/p/1000373018,La Côte AOC Féchy Grand Cru Domaine du Martheray,2021,2023-2026,Schweiz,Waadt,Domaine du Martheray,Chasselas,12.00%,37.5cl,8.5
1671140161-4923,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-fechy-grand-cru-domaine-de-chantegrive/p/1017102002,La Côte AOC Féchy Grand Cru Domaine de Chantegrive,2021,2022-2024,Schweiz,Waadt,Chasselas,null,12.30%,75cl,18.95
1671140164-4924,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-fechy-grand-cru-domaine-de-chantegrive/p/1017102001,La Côte AOC Féchy Grand Cru Domaine de Chantegrive,2020,2022-2024,Schweiz,Waadt,Chasselas,null,12.30%,75cl,18.95
1671140166-4926,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-fechy-domaine-du-martheray/p/1000374018,La Côte AOC Féchy Domaine du Martheray,2021,2023-2025,Schweiz,Waadt,Domaine du Martheray,Chasselas,12.00%,75cl,12.95
1671140169-4928,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-coteau-de-vincy-grand-cru-chasselas/p/1016036002,La Côte AOC Coteau de Vincy Grand Cru Chasselas,2020,2023-2024,Schweiz,Waadt,Chasselas,null,12.00%,75cl,11.5
1671140172-4929,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-coteau-de-vincy-grand-cru-chasselas/p/1016036003,La Côte AOC Coteau de Vincy Grand Cru Chasselas,2021,2024-2025,Schweiz,Waadt,Chasselas,null,12.00%,75cl,11.5
1671140175-4931,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-chateau-la-batie/p/1000931017,La Côte AOC Château La Bâtie,2020,2022-2025,Schweiz,Waadt,Cave de la Côte,Chasselas,12.80%,75cl,11.8
1671140178-4933,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-chateau-la-batie/p/1000931018,La Côte AOC Château La Bâtie,2021,2023-2026,Schweiz,Waadt,Cave de la Côte,Chasselas,12.80%,75cl,11.8
1671140181-4935,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-chateau-de-bursinel-grand-cru/p/1000141018,La Côte AOC Château de Bursinel Grand Cru,2021,2023-2024,Schweiz,Waadt,Château de Bursinel,Chasselas,12.00%,75cl,10.95
1671140184-4936,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-chasselas-mont-sur-rolle-belcolline/p/6998608,La Côte AOC Chasselas Mont-Sur-Rolle Belcolline,Schweiz,Waadt,null,Chasselas,"Apéro, Weichkäse, Rösti, Eglifilet",null,12.50%,420cl,79
1671140186-4938,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/la-cote-aoc-chasselas-la-grand-rue-domaine-de-la-ville-de-morges/p/1016835003,La Côte AOC Chasselas La Grand'Rue Domaine de la Ville de Morges,2020,2023-2026,Schweiz,Waadt,Domaine de la Ville de Morges,Chasselas,12.50%,75cl,13.95
1671140189-4940,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/l-oriol-chardonnay-pays-d-oc-igp/p/1000238017,L'Oriol Chardonnay Pays d'Oc IGP,2021,2020-2021,Frankreich,Languedoc-Roussillon,Chardonnay,null,13.00%,75cl,4.95
1671140192-4942,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/l-apro-blanc-18%3A30-valais-aoc/p/3921894,L'A.p.Ro blanc 18:30 Valais AOC,2020-2021,Schweiz,Wallis,null,"Malvasia,           Sauvignon Blanc,             Viognier, Humagne Banc, Amigne",null,13.00%,50cl,5.95
1671140196-4943,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/kutjevo-suho-vino-grasevina-krauthaker/p/1017836001,Kutjevo Suho Vino Grasevina Krauthaker,2021,2023-2026,null,Welschriesling,"Kalten und einfachen warmen Vorspeisen wie Trockenfleisch, Pasta mit Gemüsesaucen, Meeresfrüchten, Fisch- und Kalbsrisotto, gekochtem Fisch.",null,13.00%,75cl,15.95
1671140199-4945,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/kuenstler-fechy-aoc/p/1000375016,Künstler Féchy AOC,2019,2022-2024,Schweiz,Waadt,Chasselas,null,12.50%,75cl,9.45
1671140201-4947,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/kuenstler-fechy-aoc/p/1000375018,Künstler Féchy AOC,2021,2024-2026,Schweiz,Waadt,Chasselas,null,12.50%,75cl,9.45
1671140204-4949,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/kourtaki-retsina-attika/p/3406146,Kourtaki Retsina Attika,2022-2025,Griechenland,null,null,null,null,11.50%,75cl,5.95
1671140207-4951,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/kangaroo-ridge-chardonnay/p/1008888012,Kangaroo Ridge Chardonnay,2020,Australien,null,Chardonnay,"apéritif, poisson, asperges",null,13.50%,25cl,3.5
1671140209-4952,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/kamptal-singing-gruener-veltliner-laurenz-v/p/1016622001,Kamptal Singing Grüner Veltliner Laurenz V,2020,2022-2024,Österreich,null,"Ein wunderbarer Begleiter Ihrer sommerlichen Gerichte mit Fisch, Schalentieren und Gemüse. Ideal zum Aperitif und Ihren Mußestunden an der Sonne.",null,12.00%,75cl,15.95
1671140213-4954,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/kampanien-falanghina-del-sannio-doc-mastroberardino/p/1018182001,Kampanien Falanghina del Sannio DOC Mastroberardino,2021,Italien,Kampanien,Falanghina,"Ein sommerlicher Aperitifwein, der aber auch Salzwasserfisch gut begleitet",null,12.50%,75cl,16
1671140215-4956,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/jacob-s-creek-chardonnay/p/1001040018,Jacob's Creek Chardonnay,2021,2023-2024,Australien,null,Jacob's Creek,Chardonnay,12.70%,37.5cl,6.5
1671140217-4957,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/jacob-s-creek-chardonnay/p/1001040017,Jacob's Creek Chardonnay,2020,2022-2023,Australien,null,Jacob's Creek,Chardonnay,12.70%,37.5cl,6.5
1671140220-4959,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/i-versi-bianco-terre-siciliane-igt/p/1018670001,I Versi Bianco Terre Siciliane IGT,2021,2022-2023,Italien,Sizilien,Fondo Antico,Grillo,13.00%,75cl,8.5
1671140223-4961,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/italia-pinot-grigio-dose/p/7044101,Italia Pinot Grigio Dose,Italien,Lombardei/Veltlin,Chardonnay,null,null,null,12.50%,100cl,7.8
1671140225-4963,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/italia-moscato-dose/p/7044227,Italia Moscato Dose,Italien,Lombardei/Veltlin,Muscat,null,null,null,5.00%,100cl,7.8
1671140228-4965,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/il-biologico-vermentino-di-sardegna-doc-bio/p/1018662001,Il Biologico Vermentino di Sardegna DOC BIO,2020,2022-2023,Italien,Sardinien,Meloni,Vermentino,12.50%,75cl,15.5
1671140231-4967,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/hermitage-aop-blanc-le-meal-chapoutier/p/5847611003,"Hermitage AOP blanc Le Méal, Chapoutier",2017,2022-2030,Frankreich,null,M. Chapoutier,Marsanne,13.50%,75cl,195
1671140233-4968,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/hermitage-aop-blanc-de-l-oree-chapoutier/p/5847644003,"Hermitage AOP blanc de l'Orée, Chapoutier",2017,2022-2030,Frankreich,null,M. Chapoutier,Marsanne,13.50%,75cl,249
1671140236-4970,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/hermitage-aop-blanc-de-l-oree-chapoutier/p/5847644001,"Hermitage AOP blanc de l'Orée, Chapoutier",2015,2022-2028,Frankreich,null,M. Chapoutier,Marsanne,13.50%,75cl,249
1671140239-4972,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/heideboden-cuvee-weiss-burgenland-hannes-reeh/p/1014634005,Heideboden Cuvée Weiss Burgenland Hannes Reeh,2021,Österreich,Burgenland,null,"Sauvignon Blanc, Pinot Bianco",null,13.50%,75cl,14.95
1671140242-4974,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/heida-aoc-valais-etoile-doree/p/1015059004,Heida AOC Valais Étoile Dorée,2021,2021-2023,Schweiz,Wallis,Heida,null,13.50%,75cl,16.5
1671140245-4976,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/hallauer-riesling-sylvaner-aoc/p/1001817019,Hallauer Riesling-Sylvaner AOC,2022,2024-2026,Schweiz,Ostschweiz,Riesling x Silvaner,null,12.50%,75cl,7.95
1671140248-4977,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gruener-veltliner-single-vineyard-sohm-kracher/p/1017924002,Grüner Veltliner Single Vineyard Sohm & Kracher,2017,2022-2030,Österreich,Niederösterreich,Sohm & Kracher,null,13.00%,75cl,37.5
1671140251-4979,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gruener-veltliner-sauberg-edition-peter-keller/p/1015528001,Grüner Veltliner Sauberg Edition Peter Keller,2018,2022-2030,Österreich,null,Grüner Veltliner,null,13.00%,75cl,28.95
1671140254-4981,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gruener-veltliner-sauberg-edition-peter-keller/p/1015528003,Grüner Veltliner Sauberg Edition Peter Keller,2020,Österreich,null,null,"Idealer Begleiter zu hellem Fleisch, gratiniertem Gemüse, zur Thaiküche oder zu Käse",null,13.00%,75cl,28.95
1671140258-4983,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gruener-veltliner-sauberg-edition-peter-keller/p/1015528002,Grüner Veltliner Sauberg Edition Peter Keller,2019,2021-2031,Österreich,null,"Idealer Begleiter zu hellem Fleisch, gratiniertem Gemüse, zur Thaiküche oder zu Käse",null,13.50%,75cl,28.95
1671140262-4984,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gruener-veltliner-lion-sohm-kracher/p/1017989001,Grüner Veltliner Lion Sohm & Kracher,2020,2022-2025,Österreich,Niederösterreich,Sohm & Kracher,null,12.50%,75cl,15.3
1671140266-4986,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gruener-veltliner-himmelstiege-federspiel-domaene-wachau/p/1011292010,Grüner Veltliner Himmelstiege Federspiel Domäne Wachau,2021,2024-2025,Österreich,null,Domäne Wachau,null,12.50%,75cl,12.95
1671140269-4988,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/gruener-veltliner-haus-hof-burgenland-hannes-reeh/p/1014635004,Grüner Veltliner Haus & Hof Burgenland Hannes Reeh,2020,222-2024,Österreich,Burgenland,Hannes Reeh,null,12.50%,75cl,11.95
1671140273-4990,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/grillo-parlante-bianco-sicilia-doc/p/1018671001,Grillo Parlante Bianco Sicilia DOC,2021,2022-2023,Italien,Sizilien,Fondo Antico,Grillo,13.00%,75cl,14.95
1671140276-4992,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/greco-di-tufo-docg-loggia-della-serra-terredora/p/1013067018,Greco di Tufo DOCG Loggia della Serra Terredora,2021,2023-2025,Italien,Kampanien,Terredora,Greco,13.00%,75cl,9.75
1671140322-4998,weiss,https://www.coop.ch/de/weine/mondovino-highlights/neuheiten/nahe-qba-riesling-trocken-weisses-rauschen-weingut-tesch/p/1018284001,Nahe QbA Riesling trocken Weisses Rauschen Weingut Tesch,2021,2022-2025,Deutschland,Riesling,null,null,12.00%,75cl,16.95
1671140324-4999,weiss,https://www.coop.ch/de/weine/mondovino-highlights/neuheiten/nahe-qba-riesling-trocken-koenigsschild-weingut-tesch/p/1018282001,Nahe QbA Riesling trocken Königsschild Weingut Tesch,2021,2022-2025,Deutschland,Riesling,"Jancis Robinson: 16.5+ 
 James Suckling: 94",null,12.50%,75cl,19.95
1671140326-5000,weiss,https://www.coop.ch/de/weine/mondovino-highlights/neuheiten/nahe-qba-riesling-karthaeuser-weingut-tesch/p/1018283001,Nahe QbA Riesling Karthäuser Weingut Tesch,2021,2022-2024,Deutschland,Riesling,"Jancis Robinson: 16.5 
 James Suckling: 97",null,12.50%,75cl,19.95
1671140329-5001,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/mouton-cadet-sauvignon-blanc/p/1011414010,Mouton Cadet Sauvignon Blanc,2021,2023-2024,Frankreich,null,Mouton Cadet,Sauvignon Blanc,12.00%,75cl,11.95
1671140332-5002,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/moscato-d-asti-docg-saracco-paolo/p/1017914001,Moscato d'Asti DOCG Saracco Paolo,2021,2022-2025,Italien,Piemont,Saracco Paolo,Muscat,5.50%,75cl,16.5
1671140334-5003,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/moscato-d-asti-docg-conica-araldica/p/1007912014,Moscato d'Asti DOCG Conica Araldica,2021,2022-2025,Italien,Piemont,Araldica,Muscat,5.00%,75cl,11.5
1671140337-5004,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/moscato-d-asti-docg-araldica/p/1014989005,Moscato d'Asti DOCG Araldica,2021,2023-2025,Italien,Piemont,Araldica,Muscat,5.00%,37.5cl,4.8
1671140340-5005,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/moscato-d-asti-docg-araldica/p/1000571014,Moscato d'Asti DOCG Araldica,2021,2022-2023,Italien,Piemont,Araldica,Muscat,5.00%,75cl,6.65
1671140344-5006,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/schweiz/mont-sur-rolle-rochebonne-aoc/p/3437308,Mont-sur-Rolle Rochebonne AOC,Schweiz,Waadt,null,Chasselas,Käsespeisen und für die Küche,null,11.80%,25cl,3.5
1671140348-5007,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/montagny-aoc-joseph-drouhin/p/1013546008,Montagny AOC Joseph Drouhin,2020,2023-2024,Frankreich,null,-,Chardonnay,13.00%,75cl,19.95
1671140350-5009,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/moncao-e-mergaco-doc-alvarinho-joao-portugal-ramos/p/1016533002,Monção e Mergaco DOC Alvarinho Joao Portugal Ramos,2021,2023-2027,Portugal,Vinho Verde,Alvarinho,null,13.00%,75cl,12.95
1671140354-5011,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/moncao-e-mergaco-doc-alvarinho-joao-portugal-ramos/p/1016533001,Monção e Mergaco DOC Alvarinho Joao Portugal Ramos,2020,2022-2025,Portugal,Vinho Verde,Alvarinho,null,13.00%,75cl,12.95
1671140358-5013,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/meursault-aoc-louis-jadot/p/1000554017,Meursault AOC Louis Jadot,2020,2023-2026,Frankreich,null,Louis Jadot,Chardonnay,13.00%,75cl,48.5
1671140361-5015,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/menetou-salon-aop-cotes-de-morogues-fournier-pere-et-fils/p/1017803001,Menetou-Salon AOP Côtes de Morogues Fournier Père et Fils,2021,2022-2025,Frankreich,Loire,Fournier Père et Fils,Sauvignon Blanc,13.00%,75cl,14.95
1671140365-5017,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/marmajuelo-borja-perez-ignios-orgenes/p/1016921001,Marmajuelo Borja Pérez Ignios Orígenes,2018,2022-2025,Spanien,null,Borja Pérez Ignios Orígenes,null,13.50%,75cl,28
1671140369-5020,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/marlborough-sauvignon-blanc-te-koko-cloudy-bay/p/1017852001,Marlborough Sauvignon Blanc Te Koko Cloudy Bay,2019,2021-2024,Neuseeland,null,Sauvignon Blanc,null,13.50%,75cl,59.95
1671140372-5022,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/marlborough-sauvignon-blanc-matua-lands-legends/p/1017443001,Marlborough Sauvignon Blanc Matua Lands & Legends,2021,2022-2025,Neuseeland,null,Matua,Sauvignon Blanc,13.00%,75cl,19.95
1671140375-5024,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/marlborough-sauvignon-blanc-cloudy-bay/p/1011113007,Marlborough Sauvignon Blanc Cloudy Bay,2022,2024-2026,Neuseeland,null,Moët & Chandon,Sauvignon Blanc,13.00%,75cl,33.95
1671140378-5026,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/marlborough-sauvignon-blanc-cloudy-bay/p/1011113006,Marlborough Sauvignon Blanc Cloudy Bay,2021,2023-2025,Neuseeland,null,Moët & Chandon,Sauvignon Blanc,13.00%,75cl,33.95
1671140381-5028,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lutry-domaine-moulin-la-vignette-dizerens-lavaux-aoc/p/1000497019,Lutry Domaine Moulin la Vignette & Dizerens Lavaux AOC,2021,2023-2024,Schweiz,Waadt,J. & M. Dizerens,Chasselas,12.00%,70cl,11.95
1671140385-5031,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/luins-aoc-les-oursons/p/1000495017,Luins AOC Les Oursons,2021,2023-2026,Schweiz,Waadt,-,Chasselas,12.50%,75cl,7.95
1671140388-5033,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lugana-dop-prestige-turbiana-ca-maiol/p/1017937001,Lugana DOP Prestige Turbiana Cà Maiol,2021,2022-2026,Italien,Lombardei/Veltlin,Cà Maiol,null,13.00%,75cl,19
1671140391-5035,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lugana-dop-molin-turbiana-ca-maiol/p/1017928001,Lugana DOP Molin Turbiana Cà Maiol,2020,2022-2026,Italien,Lombardei/Veltlin,Cà Maiol,null,13.50%,75cl,22.5
1671140394-5037,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lugana-doc-lunatio-masi-agricola/p/1015834003,Lugana DOC Lunatio Masi Agricola,2021,2023-2026,Italien,Venetien,Masi,Garganega,12.50%,75cl,11.95
1671140397-5039,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/los-vascos-sauvignon-blanc/p/1011892010,Los Vascos Sauvignon Blanc,2022,2023-2024,Chile,null,Sauvignon Blanc,null,13.00%,75cl,11.5
1671140400-5041,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/los-vascos-sauvignon-blanc/p/1011892009,Los Vascos Sauvignon Blanc,2021,2022-2023,Chile,null,Sauvignon Blanc,null,13.00%,75cl,11.5
1671140403-5043,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lombardei-nulla-selva-capuzza/p/1018177001,Lombardei Nulla Selva Capuzza,2020,2020-2023,Italien,Lombardei/Veltlin,Podere Selva Capuzza,null,13.50%,75cl,19.9
1671140407-5045,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lombardei-lugana-doc-p-selva-capuzza/p/1018176001,Lombardei Lugana DOC P. Selva Capuzza,2021,2021-2023,Italien,Lombardei/Veltlin,Podere Selva Capuzza,null,13.00%,75cl,16
1671140410-5048,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/loco-mendoza-torrontes/p/1016003002,Loco Mendoza Torrontés,2021,2022-2025,Argentinien,Mendoza,Torrontes,null,13.50%,75cl,11.95
1671140414-5050,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/les-moulins-fendant-du-valais-aoc/p/1009731012,Les Moulins Fendant du Valais AOC,2020,2022-2023,Schweiz,Wallis,Chasselas,null,12.50%,25cl,3.6
1671140417-5052,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/schweiz/les-coursons-chasselas-de-romandie/p/3171170,Les Coursons Chasselas de Romandie,Schweiz,übrige Schweiz,Chasselas,null,null,null,12.00%,50cl,3.5
1671140420-5054,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/schweiz/les-coursons-chasselas-de-romandie/p/3854389,Les Coursons Chasselas de Romandie,Schweiz,übrige Schweiz,Chasselas,null,null,null,12.00%,25cl,2.25
1671140422-5056,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/schweiz/les-coursons-chasselas-de-romandie/p/3437481,Les Coursons Chasselas de Romandie,Schweiz,übrige Schweiz,Chasselas,null,null,null,11.50%,100cl,5.3
1671140426-5058,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-fendant-saint-saphorin-domaine-monachon/p/1018363001,Lavaux Fendant Saint Saphorin Domaine Monachon,2021,Schweiz,Waadt,null,null,null,13.00%,70cl,17.5
1671140429-5061,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-villette-fraidieu-domaine-louis-bovard/p/1000921015,Lavaux AOC Villette Fraidieu Domaine Louis Bovard,2020,2023-2025,Schweiz,Waadt,Louis Bovard,Chasselas,12.50%,70cl,17.5
1671140433-5063,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-villette-fraidieu-domaine-louis-bovard/p/1000921014,Lavaux AOC Villette Fraidieu Domaine Louis Bovard,2019,2022-2024,Schweiz,Waadt,Louis Bovard,Chasselas,12.50%,70cl,17.5
1671140436-5065,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-st-saphorin-la-donjannaz/p/1008502014,Lavaux AOC St-Saphorin La Donjannaz,2021,2023-2026,Schweiz,Waadt,Chasselas,null,12.50%,70cl,9.95
1671140439-5067,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-st-saphorin-la-donjannaz/p/1008502013,Lavaux AOC St-Saphorin La Donjannaz,2020,2022-2025,Schweiz,Waadt,Chasselas,null,12.50%,70cl,9.95
1671140443-5070,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-saint-saphorin-l-eglise-domaine-louis-bovard/p/1000837018,Lavaux AOC Saint-Saphorin L'Eglise Domaine Louis Bovard,2021,2022-2025,Schweiz,Waadt,Louis Bovard,Chasselas,12.50%,70cl,18.95
1671140447-5072,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-saint-saphorin-l-eglise-domaine-louis-bovard/p/1000837017,Lavaux AOC Saint-Saphorin L'Eglise Domaine Louis Bovard,2020,2022-2024,Schweiz,Waadt,Louis Bovard,Chasselas,12.50%,70cl,18.95
1671140450-5074,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-saint-saphorin-j-et-m-dizerens/p/1001764016,Lavaux AOC Saint-Saphorin J. et M. Dizerens,2021,2022-2025,Schweiz,Waadt,Dizerens,Chasselas,12.70%,70cl,15.95
1671140454-5076,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-la-salamandre/p/1009129014,Lavaux AOC La Salamandre,2021,2020-2021,Schweiz,Waadt,-,Chasselas,12.50%,70cl,8
1671140457-5079,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-epesses-rives-d-or/p/1016072002,Lavaux AOC Epesses Rives d'Or,2020,2023-2024,Schweiz,Waadt,Chasselas,null,12.50%,35cl,7.95
1671140461-5081,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-epesses-rives-d-or/p/1008681014,Lavaux AOC Epesses Rives d'Or,2021,2023-2024,Schweiz,Waadt,Coop,Chasselas,13.00%,70cl,14.95
1671140464-5083,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-epesses-chatally-domaine-louis-bovard/p/1000364017,Lavaux AOC Epesses Chatally Domaine Louis Bovard,2021,2023-2024,Schweiz,Waadt,Louis Bovard,Chasselas,12.50%,70cl,20.95
1671140468-5085,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-epesses-chatally-domaine-louis-bovard/p/1000364016,Lavaux AOC Epesses Chatally Domaine Louis Bovard,2020,2022-2023,Schweiz,Waadt,Louis Bovard,Chasselas,12.50%,70cl,20.95
1671140472-5088,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-epesses-braise-d-enfer/p/1014654006,Lavaux AOC Epesses Braise d'Enfer,2021,2023-2025,Schweiz,Waadt,Domaine Dubois R. et Fils,Chasselas,13.00%,70cl,19.95
1671140475-5090,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-dezaley-grand-cru-domaine-louis-bovard/p/1013770006,Lavaux AOC Dézaley Grand Cru Domaine Louis Bovard,2021,2023-2025,Schweiz,Waadt,Louis Bovard,Chasselas,12.80%,70cl,29.5
1671140479-5092,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-dezaley-grand-cru-clos-des-moines/p/1003314017,Lavaux AOC Dézaley Grand Cru clos des Moines,2021,2022-2026,Schweiz,Waadt,Ville de Lausanne,Chasselas,12.50%,75cl,22.95
1671140482-5094,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-dezaley-grand-cru/p/1009062009,Lavaux AOC Dézaley Grand Cru,2019,2022-2023,Schweiz,Waadt,Chasselas,null,12.50%,70cl,13.55
1671140484-5096,weiss,https://www.coop.ch/de/weine/wein-sortiment/weinangebote/vino%3A-schweizer-wein/lavaux-aoc-coup-de-l-etrier-testuz/p/1000369017,Lavaux AOC Coup de L'Etrier Testuz,2021,2022-2024,Schweiz,Waadt,Testuz,Chasselas,12.40%,70cl,13.85
1671140487-5098,weiss,https://www.coop.ch/de/weine/wein-sortiment/weissweine/lavaux-aoc-chardonne-le-chantey/p/1000243018,Lavaux AOC Chardonne Le Chantey,2021,2023-2024,Schweiz,Waadt,Jean-François Morel,Chasselas,12.00%,70cl,15.95
